400	80.0482
401.2515	83.9934
402.503	75.1166
403.7545	67.4322
405.006	70.6887
406.2576	68.3027
407.5091	61.9886
408.7606	66.6965
410.0121	64.4013
411.2636	64.3479
412.5151	74.6649
413.7667	76.0532
415.0182	65.6716
416.2697	63.884
417.5212	75.4057
418.7727	70.3023
420.0242	66.7798
421.2757	72.1844
422.5273	66.7756
423.7788	91.4098
425.0303	69.6427
426.2818	69.604
427.5333	66.0459
428.7848	70.9156
430.0363	83.2651
431.2878	85.7525
432.5394	84.8401
433.7909	75.6017
435.0424	76.2428
436.2939	77.2509
437.5454	82.3829
438.7969	88.6096
440.0484	81.9945
441.3	50.8933
442.5515	68.0655
443.803	103.4083
445.0545	100.9226
446.306	94.6303
447.5575	87.7679
448.8091	80.2504
450.0605	87.9984
451.3121	88.7505
452.5636	72.0607
453.8151	81.2185
455.0666	80.1882
456.3181	74.8237
457.5696	76.9341
458.8212	82.3661
460.0727	72.0058
461.3242	61.8145
462.5757	57.801
463.8272	62.2535
465.0787	61.7336
466.3302	55.6795
467.5818	48.6474
468.8333	42.4327
470.0848	76.1017
471.3363	64.096
472.5878	51.7491
473.8393	34.2734
475.0909	38.9255
476.3423	58.615
477.5939	55.6199
478.8454	52.4668
480.0969	49.0054
481.3484	45.7086
482.5999	45.1135
483.8514	43.1754
485.1029	40.809
486.3545	41.2646
487.606	43.3266
488.8575	39.1841
490.109	30.015
491.3605	25.5697
492.612	34.0843
493.8636	45.8637
495.1151	46.3898
496.3666	29.7925
497.6181	8.4419
498.8696	36.4245
500.1211	42.5481
501.3726	29.0987
502.6241	27.6881
503.8756	34.2489
505.1272	36.0859
506.3787	40.6055
507.6302	35.0282
508.8817	3.6078
510.1332	22.5382
511.3847	35.8871
512.6362	37.8383
513.8878	30.6241
515.1393	17.2007
516.3908	15.609
517.6423	20.087
518.8938	27.1085
520.1453	32.8724
521.3969	31.2717
522.6484	22.4959
523.8999	16.4571
525.1514	22.4958
526.4029	27.3725
527.6544	31.0494
528.9059	19.5758
530.1575	32.0774
531.4089	31.7483
532.6605	18.2394
533.912	11.5106
535.1635	12.3242
536.415	6.356
537.6665	34.4934
538.918	30.6745
540.1696	25.9534
541.4211	21.8708
542.6726	12.3104
543.9241	8.7108
545.1756	35.8221
546.4271	23.552
547.6786	25.8149
548.9302	29.8948
550.1817	26.79
551.4332	27.1838
552.6847	33.0076
553.9362	34.4336
555.1877	28.5891
556.4393	36.0758
557.6907	35.4174
558.9423	24.3818
560.1938	23.1867
561.4453	30.0949
562.6968	37.567
563.9483	39.4137
565.1998	27.4911
566.4514	36.5436
567.7029	25.1889
568.9544	32.7811
570.2059	32.8029
571.4574	27.4
572.7089	21.8339
573.9604	15.9031
575.212	26.2293
576.4634	22.9276
577.715	18.5357
578.9665	15.2033
580.218	7.0613
581.4695	16.2632
582.721	29.784
583.9725	12.9277
585.2241	7.2919
586.4756	12.6691
587.7271	23.0937
588.9786	19.827
590.2301	19.4048
591.4816	17.8521
592.7332	12.0938
593.9847	10.7972
595.2361	16.687
596.4877	12.2568
597.7392	24.0089
598.9907	23.1119
600.2422	30.6991
601.4937	35.5504
602.7452	26.1059
603.9968	14.3256
605.2483	22.1694
606.4998	23.1737
607.7513	21.1412
609.0028	11.6796
610.2543	10.1376
611.5059	10.7497
612.7574	6.387
614.0089	4.1154
615.2604	18.7835
616.5119	20.2269
617.7634	27.0153
619.015	25.0285
620.2665	18.3464
621.5179	10.9977
622.7695	10.9362
624.021	15.7631
625.2725	8.0411
626.524	17.2715
627.7755	14.2724
629.027	11.61
630.2786	21.5697
631.5301	17.6312
632.7816	7.7202
634.0331	10.6932
635.2846	18.4355
636.5361	27.9735
637.7877	21.1972
639.0392	6.423
640.2906	23.9645
641.5422	34.0509
642.7937	36.5251
644.0452	28.1336
645.2968	3.26
646.5482	35.3096
647.7997	25.4569
649.0513	39.7129
650.3028	31.8128
651.5543	31.2214
652.8058	23.051
654.0573	15.5211
655.3088	28.6234
656.5604	33.1657
657.8119	24.1079
659.0634	29.2817
660.3149	46.175
661.5664	37.8924
662.8179	35.8037
664.0695	34.318
665.3209	25.3254
666.5724	35.0134
667.824	44.2548
669.0755	36.6934
670.327	21.5679
671.5786	35.0341
672.83	27.1629
674.0815	13.4663
675.3331	17.8665
676.5846	34.9163
677.8361	49.5723
679.0876	16.4705
680.3391	33.6921
681.5906	20.608
682.8422	38.4447
684.0937	52.7759
685.3452	41.5142
686.5967	29.3072
687.8482	45.2172
689.0997	50.3061
690.3513	55.9944
691.6027	46.5603
692.8542	57.8417
694.1058	50.8099
695.3573	36.5807
696.6088	37.01
697.8603	51.0931
699.1118	62.4874
700.3633	71.7741
701.6149	61.1629
702.8664	72.3845
704.1179	67.7353
705.3694	67.7767
706.6209	69.7372
707.8724	68.1565
709.124	78.3483
710.3754	110.3007
711.627	113.1541
712.8785	116.0039
714.13	106.381
715.3815	93.161
716.633	80.8288
717.8845	72.8006
719.136	66.8049
720.3876	57.446
721.6391	56.0689
722.8906	89.682
724.1421	85.4594
725.3936	96.2414
726.6451	93.968
727.8967	95.3798
729.1482	98.2261
730.3997	89.4775
731.6512	84.6471
732.9027	90.6941
734.1542	101.1668
735.4058	85.3957
736.6572	99.4722
737.9088	118.5338
739.1603	126.2709
740.4118	141.0292
741.6633	168.0795
742.9148	168.4874
744.1663	173.1826
745.4178	199.3149
746.6694	209.1929
747.9209	216.0171
749.1724	232.1649
750.4239	274.7887
751.6754	326.633
752.9269	366.7706
754.1785	419.8641
755.4299	484.6501
756.6815	545.9117
757.933	596.4721
759.1845	651.8781
760.436	680.7716
761.6875	674.7881
762.939	654.2615
764.1906	619.3376
765.4421	537.3871
766.6936	476.33
767.9451	410.707
769.1966	366.0378
770.4481	334.2829
771.6996	286.5243
772.9512	245.1881
774.2026	218.0294
775.4542	191.2067
776.7057	166.9186
777.9572	150.4404
779.2087	136.885
780.4602	127.1965
781.7117	128.7879
782.9633	110.562
784.2148	98.1481
785.4663	100.0048
786.7178	101.4583
787.9693	100.8671
789.2208	107.3786
790.4724	108.9109
791.7239	101.1296
792.9754	80.2807
794.2269	77.8862
795.4784	77.4728
796.7299	71.4792
797.9814	76.2297
799.233	94.2416
800.4844	83.0631
801.736	83.5758
802.9875	91.6224
804.239	88.8688
805.4905	74.6968
806.742	86.7821
807.9935	97.7628
809.2451	85.0925
810.4966	80.7601
811.7481	116.9266
812.9996	121.555
814.2511	83.8195
815.5026	109.2795
816.7542	122.0451
818.0057	128.0675
819.2571	126.0826
820.5087	117.9732
821.7602	121.7832
823.0117	149.2843
824.2632	163.6593
825.5147	151.7719
826.7662	155.9348
828.0178	165.9426
829.2693	196.2865
830.5208	229.4849
831.7723	260.7292
833.0238	300.8628
834.2753	364.1831
835.5269	450.7303
836.7784	519.0781
838.0298	695.235
839.2814	899.2668
840.5329	1197.9653
841.7844	1651.6343
843.0359	2216.7161
844.2874	2703.7744
845.5389	2930.7114
846.7905	2821.207
848.042	2341.5239
849.2935	1699.7489
850.545	1149.5492
851.7965	776.2505
853.048	592.877
854.2996	436.8144
855.5511	352.155
856.8026	328.8336
858.0541	287.7193
859.3056	239.347
860.5571	190.0022
861.8087	170.5141
863.0602	164.7905
864.3116	144.2928
865.5632	131.7988
866.8147	129.0107
868.0662	126.0209
869.3177	125.9632
870.5692	127.5506
871.8207	108.3383
873.0723	87.1961
874.3238	105.3615
875.5753	89.8168
876.8268	97.7648
878.0783	79.152
879.3298	66.0031
880.5814	63.3353
881.8329	64.5602
883.0844	67.697
884.3359	58.1029
885.5874	45.6438
886.8389	64.7518
888.0905	36.101
889.3419	45.5499
890.5934	64.5151
891.845	65.514
893.0965	61.8814
894.348	58.7286
895.5995	46.3404
896.851	37.1357
898.1025	36.9316
899.3541	44.0075
900.6056	54.6547
901.8571	58.7754
903.1086	60.0661
904.3601	56.173
905.6116	60.5387
906.8632	67.2398
908.1147	61.045
909.3661	51.6523
910.6177	43.6276
911.8692	44.595
913.1207	55.4758
914.3723	53.1265
915.6237	48.7746
916.8752	39.1784
918.1268	43.8141
919.3783	46.464
920.6298	36.2767
921.8813	43.6722
923.1328	49.4422
924.3843	44.602
925.6359	27.4964
926.8874	51.0825
928.1389	31.3953
929.3904	24.5519
930.6419	33.1172
931.8934	39.8674
933.145	35.4341
934.3964	30.6356
935.6479	48.1831
936.8995	26.7409
938.151	32.2944
939.4025	43.0165
940.654	40.8274
941.9055	45.3533
943.157	51.3637
944.4086	42.233
945.6601	21.3248
946.9116	17.2626
948.1631	42.107
949.4146	46.6659
950.6661	40.2716
951.9177	36.1852
953.1691	40.0283
954.4207	53.4478
955.6722	35.4619
956.9237	31.5528
958.1752	42.3072
959.4267	40.1189
960.6782	37.4176
961.9297	56.7146
963.1813	62.6754
964.4328	47.3255
965.6843	32.0983
966.9358	44.0968
968.1873	27.015
969.4388	35.3178
970.6904	41.1583
971.9419	41.7587
973.1934	41.9259
974.4449	22.9987
975.6964	29.3144
976.9479	7.1894
978.1995	39.1546
979.4509	41.2025
980.7025	11.5353
981.954	16.5351
983.2055	36.0458
984.457	29.9249
985.7085	16.0112
986.96	25.3703
988.2115	39.0978
989.4631	38.849
990.7146	48.0006
991.9661	49.8815
993.2176	47.9978
994.4691	23.3511
995.7206	35.03
996.9722	38.4122
998.2236	33.8227
999.4752	42.304
1000.7267	55.5788
1001.9782	51.2557
1003.2297	33.5904
1004.4812	39.4032
1005.7327	21.5852
1006.9843	17.7371
1008.2358	23.6381
1009.4873	35.3038
1010.7388	34.4765
1011.9903	38.5328
1013.2418	40.7797
1014.4933	29.836
1015.7449	26.334
1016.9963	37.4374
1018.2479	47.772
1019.4994	26.9885
1020.7509	35.7954
1022.0024	40.0467
1023.2539	41.5203
1024.5055	51.2147
1025.757	53.6029
1027.0084	57.7927
1028.26	60.3957
1029.5115	49.7239
1030.7631	49.1418
1032.0145	20.9011
1033.266	6.4213
1034.5176	38.0147
1035.769	16.0323
1037.0206	23.8387
1038.2721	25.0329
1039.5236	42.0085
1040.7751	58.4146
1042.0266	56.9267
1043.2782	63.7877
1044.5297	82.5498
1045.7811	44.9037
1047.0327	24.4351
1048.2842	42.8471
1049.5358	62.1789
1050.7872	68.1629
1052.0387	66.5397
1053.2903	58.6824
1054.5417	68.4214
1055.7933	67.4035
1057.0448	48.748
1058.2964	48.6242
1059.5479	61.9946
1060.7993	73.4539
1062.0509	46.8604
1063.3024	39.5377
1064.554	58.0773
1065.8054	50.6868
1067.0569	59.3168
1068.3085	72.2884
