400	24.2576
401.2515	25.8291
402.503	21.9484
403.7545	30.6056
405.0061	19.1536
406.2576	14.4205
407.5091	18.7109
408.7606	14.7134
410.0121	20.4917
411.2636	26.0097
412.5151	18.8225
413.7667	12.2231
415.0182	19.0488
416.2697	11.9456
417.5212	20.8494
418.7727	20.5481
420.0242	15.8532
421.2757	12.3361
422.5273	3.7445
423.7788	10.7031
425.0303	2.3317
426.2818	0.8183
427.5333	5.9812
428.7848	9.2431
430.0363	9.9185
431.2878	14.1657
432.5394	18.9999
433.7909	21.5907
435.0424	12.9128
436.2939	10.2327
437.5454	11.1416
438.7969	18.2551
440.0484	30.5498
441.3	29.5982
442.5515	15.0632
443.803	8.2701
445.0545	16.717
446.306	26.5323
447.5575	26.4292
448.809	21.8498
450.0606	29.6431
451.3121	35.7899
452.5636	29.5894
453.8151	47.8138
455.0666	57.6158
456.3181	65.813
457.5696	83.4185
458.8212	108.8029
460.0727	134.2838
461.3242	160.8419
462.5757	154.3612
463.8272	135.2882
465.0787	111.4454
466.3302	89.9485
467.5818	74.5049
468.8333	60.9833
470.0848	39.8253
471.3363	47.1581
472.5878	35.0374
473.8393	39.6354
475.0908	48.0324
476.3423	48.8337
477.5939	49.3063
478.8454	37.7369
480.0969	46.8399
481.3484	36.5139
482.5999	39.7464
483.8514	41.7191
485.1029	40.6372
486.3545	42.1282
487.606	40.2737
488.8575	45.2675
490.109	59.1505
491.3605	50.7524
492.612	50.3167
493.8635	52.0994
495.1151	50.4139
496.3666	50.6568
497.6181	45.7102
498.8696	68.3806
500.1211	72.7131
501.3726	88.7071
502.6241	104.7838
503.8757	113.2402
505.1272	122.3638
506.3787	148.1336
507.6302	181.2472
508.8817	229.5974
510.1332	289.4374
511.3847	382.885
512.6363	516.5046
513.8878	754.3444
515.1393	1206.1531
516.3908	1939.6855
517.6423	2812.7695
518.8938	2933.2542
520.1453	2266.2751
521.3969	1455.739
522.6484	860.7743
523.8999	526.6747
525.1514	353.1688
526.4029	283.7273
527.6544	228.2949
528.9059	198.8368
530.1574	155.409
531.409	123.5949
532.6605	111.2945
533.912	106.8279
535.1635	98.1831
536.415	78.9258
537.6665	67.556
538.918	71.7986
540.1696	75.4934
541.4211	76.1725
542.6726	73.3544
543.9241	69.5298
545.1756	70.3773
546.4271	55.5388
547.6786	65.4411
548.9302	60.5295
550.1817	52.5907
551.4332	52.6123
552.6847	59.245
553.9362	59.3645
555.1877	42.8615
556.4392	55.0128
557.6908	58.4143
558.9423	56.0992
560.1938	53.2206
561.4453	51.4803
562.6968	43.6225
563.9483	30.2389
565.1998	42.1228
566.4514	60.9927
567.7029	58.8538
568.9544	47.7793
570.2059	52.895
571.4574	57.998
572.7089	53.7894
573.9604	52.3885
575.2119	51.0901
576.4635	56.9299
577.715	50.6182
