400	107.0884
401.2515	103.5657
402.503	95.3182
403.7545	93.2911
405.0061	96.5928
406.2576	109.015
407.5091	120.2325
408.7606	118.8
410.0121	117.007
411.2636	117.2921
412.5151	119.6855
413.7667	128.456
415.0182	123.9334
416.2697	133.4599
417.5212	134.331
418.7727	144.5741
420.0242	156.7596
421.2757	164.7842
422.5273	179.098
423.7788	204.578
425.0303	222.7669
426.2818	256.1466
427.5333	297.1176
428.7848	349.9613
430.0363	424.097
431.2878	535.4432
432.5394	712.2277
433.7909	932.2278
435.0424	1151.2716
436.2939	1258.0168
437.5454	1218.6237
438.7969	1061.63
440.0484	854.6559
441.3	665.8814
442.5515	490.8187
443.803	400.5812
445.0545	328.8452
446.306	284.5497
447.5575	251.7182
448.809	215.495
450.0606	186.332
451.3121	177.6274
452.5636	166.452
453.8151	158.4026
455.0666	151.1544
456.3181	140.8056
457.5696	130.846
458.8212	126.3679
460.0727	118.1414
461.3242	104.2918
462.5757	109.7625
463.8272	105.6331
465.0787	99.828
466.3302	97.0514
467.5818	97.6402
468.8333	102.7579
470.0848	96.4203
471.3363	94.9346
472.5878	94.8573
473.8393	94.6928
475.0908	93.3075
476.3423	92.4818
477.5939	95.5421
478.8454	101.4309
480.0969	98.7737
481.3484	103.1626
482.5999	104.2572
483.8514	104.3352
485.1029	102.8981
486.3545	102.2242
487.606	111.1549
488.8575	112.6156
490.109	123.2329
491.3605	124.9127
492.612	134.4204
493.8635	148.2032
495.1151	158.0729
496.3666	161.6032
497.6181	160.1935
498.8696	166.7625
500.1211	154.394
501.3726	142.4653
502.6241	134.6696
503.8757	126.9689
505.1272	120.779
506.3787	123.01
507.6302	108.2378
508.8817	107.5094
510.1332	99.2822
511.3847	91.7343
512.6363	87.0472
513.8878	85.8795
515.1393	86.5441
516.3908	83.0365
517.6423	84.341
518.8938	88.6187
520.1453	86.4918
521.3969	83.9709
522.6484	83.0421
523.8999	81.0866
525.1514	77.4636
526.4029	82.3978
527.6544	75.4906
528.9059	80.2586
530.1574	80.0583
531.409	75.4894
532.6605	72.6202
533.912	74.8385
535.1635	79.0848
536.415	79.6803
537.6665	74.7034
538.918	75.827
540.1696	75.2821
541.4211	72.186
542.6726	71.0041
543.9241	75.1122
545.1756	80.4338
546.4271	75.85
547.6786	72.1136
548.9302	75.3527
550.1817	73.2817
551.4332	71.5671
552.6847	72.7833
553.9362	71.8159
555.1877	66.932
556.4392	69.8258
557.6908	64.8199
558.9423	67.6733
560.1938	66.1745
561.4453	66.6818
562.6968	72.2004
563.9483	74.2593
565.1998	66.8484
566.4514	65.5952
567.7029	71.9043
568.9544	68.1534
570.2059	66.9339
571.4574	68.6852
572.7089	68.7742
573.9604	67.3623
575.2119	70.419
576.4635	69.0512
577.715	63.9283
578.9665	68.9755
580.218	71.1745
581.4695	69.1965
582.721	68.8392
583.9725	70.6461
585.2241	63.9851
586.4756	69.2338
587.7271	69.6836
